id,dep_delayed_15min
203,0.07198563976778471
204,0.06902271429959315
205,0.20809924214189296
206,0.3838522842813837
207,0.06548862468046061
208,0.18480049079721736
209,0.16681552067441696
210,0.07152955057125122
211,0.08212784082324191
212,0.2650405065496576
213,0.18715688979826306
214,0.13080107653848522
215,0.10340175508727076
216,0.07413879290997194
217,0.12250505161707564
218,0.17371509958121406
219,0.1297927868551958
220,0.16491098960709566
221,0.30947530451198346
222,0.4535021502919197
223,0.10693788034901669
224,0.3110344646023013
225,0.11743121146287461
226,0.26288985958114813
227,0.343444655157397
228,0.23554582875923874
229,0.38143101969039117
230,0.07149719305952225
231,0.13278092239508527
232,0.25833404011225153
233,0.38034228751140225
234,0.1483231784466688
235,0.10471086036343026
236,0.0797064530065392
237,0.16849640273036362
238,0.17164123669823572
239,0.15521503194530636
240,0.1221685763048117
241,0.21003813915319772
242,0.15206801851236038
243,0.2379628886410792
244,0.2812184652139186
245,0.25632624722362574
246,0.21749485851998304
247,0.4164386456060784
248,0.32661878523260196
249,0.28462213778288165
250,0.2612061870178388
251,0.08375325814764287
252,0.1320014458185
253,0.10187472101238047
254,0.28851093427214086
255,0.1359828015264539
256,0.15525779878090168
257,0.07401101232539159
258,0.19166271413131092
259,0.06529046432968172
260,0.18393728622307834
261,0.09353978984011903
262,0.3223432145181807
263,0.21579186146314652
264,0.23333619900864097
265,0.18468531590315473
266,0.16938988297380309
267,0.10224539040102622
268,0.23120521040074032
269,0.31841843512794754
270,0.09419680888399716
271,0.1681266419861094
272,0.23134983017050048
273,0.07069732559483811
274,0.26287024772772166
275,0.11650779514177291
276,0.07035339612234026
277,0.23825462104682044
278,0.0905857331688726
279,0.3476251778842695
280,0.13630301053863156
281,0.311658422351251
282,0.10564092712837148
283,0.07852619399192341
284,0.2641967746591784
285,0.2650848048535867
286,0.1496493483157923
287,0.1220057232761049
288,0.35592850680801275
289,0.08332612084557275
290,0.1317286678149257
291,0.16820214847624212
292,0.2818885127686122
293,0.16698439412017305
294,0.24193816991671308
295,0.07914285519556806
296,0.07007946387506024
297,0.15448701234210233
298,0.24224561605708747
299,0.16698751961162103
300,0.2324189872618697
301,0.17273140450269053
302,0.11621987457206792
303,0.259166121293979
304,0.1525521607898352
305,0.268735507671101
306,0.16616805244678645
307,0.284853459434212
308,0.19136747785848252
309,0.16576004545280834
310,0.2905638438955502
311,0.312460202928852
312,0.07951638227852614
313,0.3409428365313156
314,0.28041321490746796
315,0.17282319917758365
316,0.2655373360053467
317,0.10434443558631656
318,0.23084072364323313
319,0.11427605399815594
320,0.254415685279485
321,0.08950979009108803
322,0.11740052342849257
323,0.23230777268066694
324,0.14689974723010463
325,0.23189666435820064
326,0.06964207509489197
327,0.1935826169345719
328,0.0729276670237926
329,0.16589918650526586
330,0.2066785395195278
331,0.3509040889439855
332,0.457350731885969
333,0.24254138891857682
334,0.3756333790785245
335,0.2929503133937991
336,0.15308826570403017
337,0.09015351506786172
338,0.3248755557247083
339,0.08346299035721587
340,0.10563278165613314
341,0.3468352881015403
342,0.14934970967639086
343,0.16324195470171404
344,0.25833332190685165
345,0.4068277299311768
346,0.09236568150831509
347,0.1745735392886173
348,0.1225411879291676
349,0.13420457437412464
350,0.14513552867484666
351,0.10342550599521078
352,0.3449519165398472
353,0.22931987945463903
354,0.22786939628193664
355,0.3390152102314917
356,0.07930190676226838
357,0.1295474167329383
358,0.164127814610924
359,0.20479069788019308
360,0.22982729757956108
361,0.07089056762957327
362,0.0931167573017899
363,0.2926949304990457
364,0.07866364346478716
365,0.18445193896906154
366,0.4075111799801922
367,0.14988132556078215
368,0.2825045665567769
369,0.1729781220797531
370,0.13355763961457898
371,0.1536442727341306
372,0.2317393479904886
373,0.13663461537313404
374,0.3219167560225211
375,0.0814753909204894
376,0.23049702589895227
377,0.38663958536277315
378,0.17125340488487376
379,0.1340198606690729
380,0.41932831577676566
381,0.2897230808656837
382,0.07055642092677793
383,0.18611781884885134
384,0.13838669591122824
385,0.32168768664345443
386,0.17050386013505855
387,0.07296400091178118
388,0.09257182978689694
389,0.08144687511515492
390,0.3528583766716042
391,0.08954462269400726
392,0.174610092581936
393,0.0651872151198458
394,0.15218212324289992
395,0.32156418727279046
396,0.06909324418035917
397,0.06503562678063253
398,0.07118799604775768
399,0.08036139634225874
400,0.13666999487854986
401,0.08224716658859738
402,0.12010880767153956
403,0.06150501512989178
404,0.0940493617209914
405,0.09127994256610569
406,0.2820939427778427
407,0.11524166072517822
408,0.21298259628350757
409,0.35690358119246085
410,0.10420485477344618
411,0.06133048903748717
412,0.24037573063857673
413,0.1691498721139254
414,0.3469550336367313
415,0.18566682301345674
416,0.28892662838007666
417,0.2564494079527913
418,0.13748956558356587
419,0.317851396228149
420,0.18672084041957865
421,0.09451895572125119
422,0.07457093812565777
423,0.072005675507108
424,0.3189113726537519
425,0.153615838986803
426,0.16910316682475168
427,0.2688263725035213
428,0.28793289471240924
429,0.45593017830169597
430,0.28164449351868187
431,0.12185348569028427
432,0.07116841817026338
433,0.15126643221734626
434,0.16416844504141045
435,0.08291759095952453
436,0.2802707851982416
437,0.032580009545491534
438,0.18967439395962982
439,0.24033375288731074
440,0.09362755063218287
441,0.13748467591561697
442,0.2581274879145982
443,0.184563992441209
444,0.16492750956276553
445,0.08416938093324955
446,0.10469211997759287
447,0.11806179081070635
448,0.1378259721251102
449,0.44015620629952273
450,0.32106635857594334
451,0.26474901427430436
452,0.22802090427427588
453,0.06992060077972911
454,0.0735076144905217
455,0.15195446705152088
456,0.37396270897869405
457,0.1332159038508817
458,0.2820205652791456
459,0.20858809050620408
460,0.09111124541055897
461,0.07169544723124105
462,0.09311422681068676
463,0.1327822173260899
464,0.3174440698362349
465,0.15127284761965637
466,0.2658742483659293
467,0.12238260447946557
468,0.11549900721925335
469,0.07445805749177543
470,0.06541303559306727
471,0.18844279461671845
472,0.23609412597678364
473,0.3205615908690721
474,0.317182325153897
475,0.13450175696337255
476,0.0839888645460001
477,0.14999439975906362
478,0.3214189126191606
479,0.2827163499585241
480,0.0942890719091577
481,0.18378372747954325
482,0.16927160147434558
483,0.11580802134657688
484,0.28263755409959834
485,0.1495075698623822
486,0.11912508447396464
487,0.3137170313968482
488,0.08116631457887863
489,0.20526542967735237
490,0.34335816270425495
491,0.40879851981661175
492,0.21558154287404702
493,0.16364822870046147
494,0.2575058498492594
495,0.34530831682986307
496,0.218133502368644
497,0.07124196492590314
498,0.17140419533348128
499,0.2093316308286883
500,0.34468712902239373
501,0.11663634646425633
502,0.18354692661402716
503,0.1728005151910667
504,0.26404838964802063
505,0.26358487520264845
506,0.26223542352430007
507,0.10476862280412408
508,0.253583701738137
509,0.14835948570051702
510,0.11902665048592295
511,0.3563657377578688
512,0.38734862855613533
513,0.07963746303156902
514,0.10403992651023915
515,0.18423362525703876
516,0.16617480449530878
517,0.23047575084628447
518,0.16850375547416507
519,0.12979391587784028
520,0.08311020147450975
521,0.29062875543227373
522,0.10714413984967427
523,0.3885261803185225
524,0.11990941937992321
525,0.3148180954482681
526,0.08458941299617234
527,0.0700780803251862
528,0.2070711481927453
529,0.0721781131047441
530,0.11507957767727599
531,0.4551609814670859
532,0.30875481086815254
533,0.16750664301880347
534,0.23578845717327876
535,0.35154442755266324
536,0.1456063625393596
537,0.16691019026157916
538,0.15305376123910647
539,0.24262679277799623
540,0.1665041930075967
541,0.2279349164281132
542,0.3496710517365132
543,0.415853318369947
544,0.10290584808409871
545,0.3569910570759372
546,0.07855775425492026
547,0.20581592451431246
548,0.16568040642092247
549,0.3788753611537146
550,0.3892246033119168
551,0.2415146958975459
552,0.19082434585090205
553,0.2568260429689825
554,0.11655461958908232
555,0.15290820591504892
556,0.07054642486811742
557,0.08376352012993826
558,0.26514542350892406
559,0.08219813567737311
560,0.12258378412747271
561,0.0912457440573113
562,0.2854859059383983
563,0.24135656556538038
564,0.07983091875247236
565,0.289577309005422
566,0.07940935278734147
567,0.3203080029169015
568,0.31054066250553297
569,0.07256330696946604
570,0.24236788719576702
571,0.07237416469304596
572,0.268591886058505
573,0.2087333397515639
574,0.13325847207797634
575,0.07840620743631518
576,0.06549229531240178
577,0.09382411359409372
578,0.0896304331416665
579,0.23984248042524856
580,0.09035737426859675
581,0.2822184580067428
582,0.37936654447214596
583,0.20811324442206
584,0.31176243641563317
585,0.17380605120580295
586,0.1898153978006183
587,0.26819956390817895
588,0.21276715875806965
589,0.37621614729886815
590,0.21202846354125787
591,0.11651924359829888
592,0.14579144070357714
593,0.08345821215931502
594,0.11511635655791752
595,0.34860684058197877
596,0.10650999801199997
597,0.19246524049770955
598,0.18456305053751665
599,0.3096804153471999
600,0.07423164968382166
601,0.09417730249236494
602,0.3198810631121409
603,0.10518821718376195
604,0.07106738550299305
605,0.31919342695763303
606,0.07992367262057848
607,0.08037155462329963
608,0.3096040226940289
609,0.3396146571865544
610,0.3237324132822513
611,0.07153394881806743
612,0.22909426954965337
613,0.2101302060559202
614,0.09129383178469196
615,0.268339129733793
616,0.10836008821554408
617,0.09192353353023171
618,0.2375720271720653
619,0.1901116882766821
620,0.3177768955327803
621,0.3461966851606303
622,0.07114314775797057
623,0.07283952034120805
624,0.06502111661067128
625,0.16618034632333498
626,0.14837448431656408
627,0.3885629902630729
628,0.3849057726392566
629,0.16480140343349375
630,0.3131929512531826
631,0.12937547723888834
632,0.21383229255523878
633,0.1223423480515291
634,0.16743173272479608
635,0.23700125252696955
636,0.26183119287595574
637,0.07996751117473777
638,0.31809798678282425
639,0.08250369425552542
640,0.08944891152994947
641,0.20692531594554606
642,0.17004364161388671
643,0.22920992186916372
644,0.35550239233089914
645,0.2806364059703277
646,0.29110735773626323
647,0.17244698246764556
648,0.08222443933746962
649,0.06518180923874578
650,0.12044846287647054
651,0.16483167790268688
652,0.3455402689660255
653,0.26668058395395755
654,0.13629580422452042
655,0.15569240479254723
656,0.13521550890122513
657,0.09116993072051985
658,0.3229188444857557
659,0.09249754401303058
660,0.0839301467416022
661,0.19125902703394096
662,0.1513200194631617
663,0.13436828167168222
664,0.37176725536377275
665,0.22910464144412332
666,0.20686606198084598
667,0.07200926578705671
668,0.1063837806111207
669,0.21132621599461957
670,0.08379037406681551
671,0.22917924053313013
672,0.3496571290619817
673,0.03293931003913783
674,0.07845615099190079
675,0.18919301497414912
676,0.18570234229506413
677,0.3500825990838986
678,0.31059898134061636
679,0.14958257571232023
680,0.09382411359409372
681,0.08257759409873806
682,0.2837579135711837
683,0.07107052012236464
684,0.1298437423216723
685,0.29047833632755166
686,0.13682103537434637
687,0.09346448970864686
688,0.35524391480430434
689,0.14816619325418431
690,0.23828478499677755
691,0.11438676292530592
692,0.12215169316685844
693,0.2666837605895795
694,0.13223985522861909
695,0.17369644780770735
696,0.26608965846524796
697,0.3543983745315177
698,0.3254529874160379
699,0.1675364418971889
700,0.24268236015625835
701,0.16370108117702173
702,0.11735689882894401
703,0.4211612914594051
704,0.3473260021276573
705,0.1079707596828999
706,0.2897590800473879
707,0.2550426317968805
708,0.21710488891800786
709,0.26665321916096035
710,0.2928064355132302
711,0.19004147758457707
712,0.29477696608582643
713,0.031373024148058606
714,0.17393527564545674
715,0.3169163681750991
716,0.20841054841965803
717,0.1197225642920598
718,0.2382299057982405
719,0.08334759836893016
720,0.29139056551783715
721,0.2355235554020532
722,0.23492384269573488
723,0.08157503468899091
724,0.25548350194974484
725,0.34810649209250455
726,0.21643875434543194
727,0.11995531481757096
728,0.18458543117086126
729,0.079089234918144
730,0.14808577963997657
731,0.16467314332404961
732,0.19270325036200125
733,0.2903127764566766
734,0.07402856971142435
735,0.18837917011008692
736,0.06511970894031546
737,0.09572025273203585
738,0.16361984193556697
739,0.18400069028686106
740,0.28439270707863484
741,0.28070376151130766
742,0.21147765469842525
743,0.06984628608115558
744,0.09538506440826003
745,0.10521762279291912
746,0.22819030970749865
747,0.382390209861903
748,0.23305690795066328
749,0.1358323940947927
750,0.30999623887192224
751,0.21122356432252667
752,0.1456820818468385
753,0.17005351694189244
754,0.16599482503951293
755,0.07911053387646373
756,0.10611479136136434
757,0.0955453998767194
758,0.3762742087479093
759,0.37067179906158065
760,0.09280311123644698
761,0.16839611431133103
762,0.06937465855754281
763,0.1342266426840929
764,0.3761815467122068
765,0.35665353633324387
766,0.09009582798651125
767,0.2541827663255384
768,0.40408401954129386
769,0.128916227559898
770,0.14842801590013116
771,0.17322905366312377
772,0.12238891216778211
773,0.3137988206053758
774,0.34379157695355095
775,0.1328032254786509
776,0.13324620547620897
777,0.17360661863755814
778,0.19272093990579886
779,0.3508044828868537
780,0.09417943436702604
781,0.23231713199639137
782,0.35378109688781806
783,0.20679513774586114
784,0.12213574982528895
785,0.07840945784932035
786,0.3523041862852052
787,0.18915794135145364
788,0.20454662380598473
789,0.08454830068726964
790,0.41481348809494456
791,0.37858224055040846
792,0.10432715421969314
793,0.11552364558945057
794,0.09450676537989135
795,0.40535076996960934
796,0.06925882496177743
797,0.10593926915377827
798,0.09476048788868827
799,0.07336095705000144
800,0.13084071606145392
801,0.09487974325531905
802,0.13641175324174562
803,0.07127636555750314
804,0.22981867203658524
805,0.23927592305567214
806,0.3125600674366717
807,0.06536187530861687
808,0.11851817261140311
809,0.12258069312304051
810,0.26607453007757254
811,0.2589723241609002
812,0.1832220846699293
813,0.2403485814117183
814,0.19413621219866356
815,0.16736381397720987
816,0.15241716291438395
817,0.12181966157475897
818,0.1357304886016614
819,0.31770186722349036
820,0.1704361869375661
821,0.20861036822643617
822,0.1670080331870688
823,0.15555415620403967
824,0.2672610920826889
825,0.06493078009519805
826,0.13732650608476638
827,0.25600506634042414
828,0.0799871870904315
829,0.06995920790517092
830,0.17283802541793228
831,0.1855570848100129
832,0.2834745903000197
833,0.17331228352335679
834,0.13380537888666147
835,0.09206360263029609
836,0.2335998397388371
837,0.2141242011967958
838,0.15126113851571288
839,0.408840798126017
840,0.23964252075637088
841,0.10387813987548214
842,0.19158626033271925
843,0.2663813551918047
844,0.35417998484809937
845,0.07840702002800876
846,0.2551915126961645
847,0.23424897758898353
848,0.0838606179363212
849,0.12121555300474797
850,0.1688971526133101
851,0.10274953727303462
852,0.10461344166840607
853,0.24235090895659112
854,0.08106098278425976
855,0.07442043685403091
856,0.16909667103818463
857,0.23857520160539333
858,0.38214412997310226
859,0.2678100572561965
860,0.3188915607073787
861,0.21574936338554168
862,0.1835033019520179
863,0.3130126332768134
864,0.08006123899355054
865,0.12039036309802814
866,0.10576104960701724
867,0.14550752749092716
868,0.25997734563117286
869,0.08276796835090408
870,0.21453344550416664
871,0.11565546820930547
872,0.06529770886056314
873,0.08355824231455478
874,0.4384477486592486
875,0.12185402050527622
876,0.07421919984398545
877,0.11973941972703893
878,0.3204388661579636
879,0.15196654368519877
880,0.32442051250803106
881,0.08409697899503327
882,0.08302711498352809
883,0.13723860087617162
884,0.16798723147372263
885,0.1906669592883406
886,0.3856438304517814
887,0.08303976805608003
888,0.45343743452297436
889,0.09037021354538533
890,0.20844600633336535
891,0.09397475683918322
892,0.10433532752385154
893,0.12158365995810742
894,0.08072459136705419
895,0.1660996786937326
896,0.08435372639491985
897,0.2609991126440257
898,0.1637828647404581
899,0.4438657183181142
900,0.2554644887863623
901,0.11762145211693595
902,0.1507970045525977
903,0.10551054706176459
904,0.10329835452843399
905,0.17066385314353344
906,0.2354945327523949
907,0.16589849489745512
908,0.09466620733967068
909,0.09295333681275965
910,0.07185553130136917
911,0.163623090822379
912,0.07034555118233542
913,0.18534851251600215
914,0.09053643980196494
915,0.2686719153584655
916,0.4444327045037263
917,0.45564193743028397
918,0.3428771453356284
919,0.09126968234945526
920,0.08916020395089617
921,0.3533333026577021
922,0.3204154669255109
923,0.3511870338517064
924,0.3235007541397743
925,0.3232623478307581
926,0.08441474038888452
927,0.16973473599706834
928,0.3471679599290257
929,0.40551402397161157
930,0.09599933080050231
931,0.1735141367619852
932,0.10195511959219623
933,0.18852536078152574
934,0.38210046789109914
935,0.07911499281102301
936,0.18517537758490582
937,0.08452596385816027
938,0.06243295530749725
939,0.18484793121383006
940,0.2583871909226465
941,0.09362977738548861
942,0.21231711199362233
943,0.03266431540090335
944,0.08015386865462401
945,0.08347102054088522
946,0.20574812196240286
947,0.08935421035451221
948,0.2944131806297507
949,0.20498081886858235
950,0.11772536820393179
951,0.37128557208067814
952,0.2398078554355006
953,0.09300792315386425
954,0.11564486248619921
955,0.2804666711714059
956,0.10345111494032572
957,0.25454820019404106
958,0.41339985683899194
959,0.1085182193633156
960,0.3544040922890459
961,0.15524042871474036
962,0.13234456173145426
963,0.1014363191194135
964,0.10603742094287678
965,0.3867003351792035
966,0.35754194873266915
967,0.23153853007001893
968,0.3803941183684316
969,0.1955428472021881
970,0.3207164631755473
971,0.28627745817222006
972,0.08148081380587266
973,0.3117310717061309
974,0.25783973998635995
975,0.07117932169108901
976,0.12265274557555947
977,0.10757054551143899
978,0.11951623622771484
979,0.07441837123848723
980,0.21670651481903855
981,0.072073167712758
982,0.28778381704781264
983,0.11996943055450963
984,0.16441789201601184
985,0.3155236110574001
986,0.11993368520224523
987,0.1361981641486942
988,0.16749113613323255
989,0.10788329996597876
990,0.2416058061915708
991,0.09536641392577291
992,0.15309085773908127
993,0.10727976777967826
994,0.33939947019045635
995,0.21747890987531193
996,0.0819406872914113
997,0.0809107908937527
998,0.2315903352341643
999,0.10563042075322912
1000,0.21269224305805506
1001,0.35755199443605756
1002,0.31701429482576304
1003,0.1666200625988525
1004,0.09184367044261585
1005,0.25601839393588294
1006,0.232147588935872
1007,0.19160232167596444
1008,0.18753336458736214
1009,0.33974217799256307
1010,0.19371080407923508
1011,0.21129518815553103
1012,0.17095196266151919
1013,0.07124651220678983
1014,0.1205640737798634
1015,0.15239246891251104
1016,0.1085581160653284
1017,0.2583701914650537
1018,0.10150011551252792
1019,0.25636983740154806
1020,0.34409918098901626
1021,0.08931974857178686
1022,0.08440305666072508
1023,0.235001557987726
1024,0.10421173550265138
1025,0.08281996686454345
1026,0.2653205086028838
1027,0.18960910680394755
1028,0.0702923732949564
1029,0.24209036956250451
1030,0.32070748018599904
1031,0.15020018394090828
1032,0.10296538369228068
1033,0.21247430007211104
1034,0.07375435166600136
1035,0.21334558276604731
1036,0.07922248161843702
1037,0.07424770852028735
1038,0.18407762125973048
1039,0.2570521972398748
1040,0.2116024916864212
1041,0.07374735249606823
1042,0.2613376222040937
1043,0.16741344321170187
1044,0.14565206925860566
1045,0.15510479870157007
1046,0.10813947789529708
1047,0.10852257110493288
1048,0.06501443231044159
1049,0.2671512368017499
1050,0.23597245716388138
1051,0.18789268951784754
1052,0.25554387281461066
1053,0.3150763625660153
1054,0.155064029334449
1055,0.2949138735568665
1056,0.08334158439005458
1057,0.2866723203623114
1058,0.09481216302655507
1059,0.08024622724991981
1060,0.21190469663524886
1061,0.06970581669575045
1062,0.07033108919392245
1063,0.18876154899359715
1064,0.1934888112515042
1065,0.23413177514563727
1066,0.07890468791046829
1067,0.11413359731124344
1068,0.2286347032272344
1069,0.17142726644574352
1070,0.2819219012470579
1071,0.07848063666842366
1072,0.10603197156056827
1073,0.1498329341621234
1074,0.2113326718702228
1075,0.26817479554984086
1076,0.16967135127368818
1077,0.32350950465207073
1078,0.12117389883031938
1079,0.07892248897848514
1080,0.10691294285727493
1081,0.18346717094445372
1082,0.13623374254258366
1083,0.29309993044587923
1084,0.09086001672291583
1085,0.10085197125336363
1086,0.08392063553124898
1087,0.07153403180625557
1088,0.19036576830423416
1089,0.11912810017216088
1090,0.1016905748493766
1091,0.23465961402481203
1092,0.31326767716937204
1093,0.2965354164297491
1094,0.13016369857410645
1095,0.10217166496970646
1096,0.09171295722492381
1097,0.2670105981974613
1098,0.21644807840936595
1099,0.14830786845704458
1100,0.3484252704973801
1101,0.22849722343322273
1102,0.06900585501573157
1103,0.13590016954821546
1104,0.16564241161908405
1105,0.15043653831656859
1106,0.23851006407064512
1107,0.26805073034557975
1108,0.3240897795220626
1109,0.2089806858224042
1110,0.29425798482215143
1111,0.3816922528770071
1112,0.23777781962862507
1113,0.18882623121981656
1114,0.03220903132020733
1115,0.10137870601971065
1116,0.17456435531505615
1117,0.17100633584985672
1118,0.25937921267032393
1119,0.15544192204241306
1120,0.3453114240733979
1121,0.31248140925834245
1122,0.23771192616704084
1123,0.23655799492439242
1124,0.11906845405887168
1125,0.12259144591295282
1126,0.131532711596251
1127,0.11704003651997372
1128,0.344984381187684
1129,0.341227591734575
1130,0.11612339646927265
1131,0.14709778645127805
1132,0.3142300091750144
1133,0.204765467062818
1134,0.23807347775584475
1135,0.16629308904569717
1136,0.09151029462177074
1137,0.13771049514654907
1138,0.1342147350663692
1139,0.2420138041760597
1140,0.10842674633573816
1141,0.25348343464440964
1142,0.06467105138880883
1143,0.07332418567514407
1144,0.4068247146438388
1145,0.10143107936407578
1146,0.12041749096300045
1147,0.08904084226833607
1148,0.12117802377299307
1149,0.09007913286798744
1150,0.10306952987896872
1151,0.15182376637919834
1152,0.1942994914740598
1153,0.1531978090936404
1154,0.15382276353026567
1155,0.10838459779459697
1156,0.07247355039461306
1157,0.13103835787734802
1158,0.115825422991236
1159,0.08353346391669446
1160,0.42345823016841283
1161,0.12890542365995755
1162,0.1732607309817866
1163,0.3399053232393925
1164,0.21624153192168308
1165,0.13747993455902446
1166,0.10382057893880481
1167,0.14726795693091635
1168,0.08169231643748602
1169,0.24139614822997016
1170,0.21219969904015787
1171,0.3208476843999866
1172,0.3810814341243572
1173,0.18613542016170762
1174,0.3772477107860812
1175,0.3879890135864607
1176,0.09126688428861023
1177,0.0735437887206648
1178,0.3509644265583996
1179,0.1938255817889522
1180,0.2589437884253364
1181,0.12234503255930472
1182,0.2892869255219373
1183,0.15247544562128948
1184,0.2681728337616156
1185,0.1316390868329645
1186,0.21101670812055912
1187,0.09264406933598093
1188,0.12998385288035816
1189,0.4120817934825264
1190,0.0947890025845107
1191,0.09171660120902667
1192,0.08012623550411073
1193,0.35757007701756227
1194,0.18626777082893434
1195,0.22806731641725098
1196,0.14615376329733962
1197,0.21567812214647059
1198,0.21718517880197297
1199,0.3819069590007226
1200,0.38373319671189254
1201,0.22918409668672243
1202,0.2582397248368521
1203,0.18512447933607837
1204,0.29136631408232616
1205,0.2357799015411206
1206,0.35697470839929696
1207,0.11874759228673538
1208,0.10864787024284385
1209,0.1350356030748911
1210,0.23228392989797605
1211,0.09173492261561296
1212,0.08156820115979126
1213,0.3407701848955466
1214,0.15383024641762497
1215,0.12266794013806111
1216,0.16883366792554597
1217,0.1191083026639324
1218,0.08200190015630346
1219,0.0707148123527529
1220,0.3151648135264479
1221,0.21475123714716274
1222,0.3530952338319798
1223,0.22940800162429784
1224,0.06946078459702373
1225,0.3186310785814488
1226,0.147042614486086
1227,0.07337140538270627
1228,0.21544254072116636
1229,0.1053406157467833
1230,0.1700960213253316
1231,0.08265297608257151
1232,0.3241048338062592
1233,0.06988802357740713
1234,0.1893456336593915
1235,0.13473917391992946
1236,0.071545734030385
1237,0.28715037186060777
1238,0.4212267839478611
1239,0.1079594479035236
1240,0.09516556042986074
1241,0.09485399332325477
1242,0.08971039846523617
1243,0.06418518250440172
1244,0.26755629833086253
1245,0.1887950370002162
1246,0.17123052965373048
1247,0.06502081276497104
1248,0.118245229553737
1249,0.38373999289786925
1250,0.23885518429300098
